		Essex, Page County, Iowa, 51638, United States of America				40.83444444444444	 -95.29555555555555														82718_submitter_file4__20170319165327.jpg	fountain	a person riding a snowboard down a snow covered slope .
																					82719_submitter_file1__UFO.jpg	envelope	a white and black bird is sitting on a table
																					82723_submitter_file1__20130711213859.jpg	crane	a person is holding a kite in the air .
																					82723_submitter_file2__20130711213906.jpg	crane	a red fire hydrant in the middle of a field .
																					82723_submitter_file3__20130711213923.jpg	crane	a kite is flying over a city street .
																					82723_submitter_file4__20130711213938.jpg	crane	a stop light that is on a pole .
2017-01-05 21:34:10		Nether Kellet Road, Millhead, Lancaster, Lancs, North West England, England, LA6 1DN, UK				54.11901666666667	 -2.7354416666666665														82727_submitter_file1__P1010135.JPG	sandbar, sand bar	a beach with a white surfboard on the sand .
2017-01-06 14:10:06																					82727_submitter_file2__P1010141.JPG	geyser	a large airplane flying through a cloudy sky .
2017-01-05 21:36:13		Nether Kellet Road, Millhead, Lancaster, Lancs, North West England, England, LA6 1HL, UK				54.118988888888886	 -2.7352805555555557														82727_submitter_file3__P1010137.JPG	missile	a black and white photo of a kite flying in the sky .
																					82730_submitter_file1__201703191152200.jpg	fountain	a yellow and blue fire hydrant sitting in the middle of a road .
																					82730_submitter_file2__20170319115220.jpg	hand blower, blow dryer, blow drier, hair dryer, hair drier	a yellow fire hydrant in the middle of the snow .
																					82730_submitter_file3__20170319115219.jpg	soap dispenser	a yellow fire hydrant in the middle of the snow .
																					82735_submitter_file1__received10212300510333930.jpeg	park bench	a red and white train traveling through a lush green field .
																					82735_submitter_file2__received10212300510893944.jpeg	golf ball	a giraffe standing in a field next to a tree .
																					82735_submitter_file3__received10212300510613937.jpeg	park bench	a lone giraffe standing in a field of grass .
2017-03-20 18:16:50		White Heron Road, Oak Island, Chambers County, Texas, United States of America				29.604444444444447	 -94.69638888888889														82744_submitter_file1__20170320181650.jpg	spotlight, spot	a person is flying a kite in the sky .
2017-03-20 18:19:40		White Heron Road, Oak Island, Chambers County, Texas, United States of America				29.604444444444447	 -94.69694444444444														82744_submitter_file2__20170320181940.jpg	spotlight, spot	a black and white photo of a street light .
2017-03-20 18:24:17		White Heron Road, Oak Island, Chambers County, Texas, United States of America				29.604444444444447	 -94.69666666666667														82744_submitter_file3__20170320182417.jpg	suspension bridge	a view of a city street at night .
																					82744_submitter_file4__Screenshot20170321090434.jpg	wing	a view of a sunset from the sky .
																					82744_submitter_file5__Screenshot20170321090445.jpg	nematode, nematode worm, roundworm	a small airplane flying through a cloudy blue sky .
2017-03-03 20:07:27		1243, Harrison Avenue, Beaumont, Jefferson County, Texas, 77701, United States of America				30.089949999999998	 -94.10781944444444														82745_submitter_file2__IMG0727.JPG	abaya	a man in a suit and tie standing in a room .
2017-03-03 20:07:27		1243, Harrison Avenue, Beaumont, Jefferson County, Texas, 77701, United States of America				30.089949999999998	 -94.10781944444444														82745_submitter_file3__IMG0728.JPG	nematode, nematode worm, roundworm	a blurry image of a person holding a red umbrella .
2017-03-03 20:07:30		1243, Harrison Avenue, Beaumont, Jefferson County, Texas, 77701, United States of America				30.089949999999998	 -94.10781944444444														82745_submitter_file4__IMG0730.JPG	nematode, nematode worm, roundworm	a person is holding a black and white umbrella
2017-03-03 20:07:30		1243, Harrison Avenue, Beaumont, Jefferson County, Texas, 77701, United States of America				30.089949999999998	 -94.10781944444444														82745_submitter_file5__IMG0730.JPG	nematode, nematode worm, roundworm	a person is holding a black and white umbrella
2017-03-03 20:07:33		1243, Harrison Avenue, Beaumont, Jefferson County, Texas, 77701, United States of America				30.089949999999998	 -94.10781944444444														82745_submitter_file6__IMG0731.JPG	digital clock	a close up of a street light with a sky background
2017-03-03 20:07:33		1243, Harrison Avenue, Beaumont, Jefferson County, Texas, 77701, United States of America				30.089949999999998	 -94.10781944444444														82745_submitter_file7__IMG0732.JPG	nematode, nematode worm, roundworm	a close up of a person holding a pair of scissors
																					82768_submitter_file2__1744051810212739696146777655933054n.jpg	worm fence, snake fence, snake-rail fence, Virginia fence	a view of a park with a bench in the foreground .
																					82768_submitter_file3__17440170102127413929491961309348116n.png	web site, website, internet site, site	a picture of a person holding a cell phone .
2016-11-19 07:47:11		Farm-to-Market Road 2869, The Pines, Coldwater, Peach, Wood County, Texas, 75755, United States of America				32.78321944444444	 -95.19575277777778														82778_submitter_file2__20161119074711HDR.jpg	lumbermill, sawmill	a group of people standing around a train station .
2016-11-19 07:56:04		State Highway 154, Little Hope, Wood County, Texas, United States of America				32.78081944444445	 -95.19913611111112														82778_submitter_file4__20161119075604.jpg	cab, hack, taxi, taxicab	a city skyline with a clock tower in the distance .
																					82788_submitter_file1__IMG1374.JPG	balloon	a person flying a kite in a cloudy sky .
																					82788_submitter_file2__IMG1375.JPG	volcano	a view of a city street at night .
																					82788_submitter_file3__IMG1376.JPG	volcano	a car driving down a road next to a traffic light .
																					82788_submitter_file4__IMG1373.JPG	nematode, nematode worm, roundworm	a person is holding a pair of scissors
																					82788_submitter_file5__IMG1372.JPG	nematode, nematode worm, roundworm	a person is holding a pair of scissors
																					82793_submitter_file1__MUFONCase82527actualsizeofpic.jpg	parachute, chute	a blue and white kite flying in a blue sky .
																					82793_submitter_file2__MUFONCase82527.jpg	parachute, chute	a close up of a kite flying in the sky
																					82793_submitter_file3__IMG0728MA306451340002.JPG	parachute, chute	a close up of a kite flying in the sky
																					82796_submitter_file1__CIMG0120.JPG	Siamese cat, Siamese	a person is holding a black and white cat
																					82805_submitter_file1__1.jpg	pole	a traffic light hanging over a city street .
																					82805_submitter_file2__2.jpg	hook, claw	a street sign with a sky background
																					82805_submitter_file3__3.jpg	traffic light, traffic signal, stoplight	a traffic light hanging over a city street .
																					82805_submitter_file4__4.jpg	pole	a stop sign with a sky background in the background
																					82805_submitter_file5__5.jpg	pole	a kite flying in the sky over a city .
																					82805_submitter_file6__6.jpg	pole	a man flying a kite in the sky .
																					82805_submitter_file7__7.jpg	pole	a man flying a kite in the sky .
																					82805_submitter_file8__8.jpg	traffic light, traffic signal, stoplight	a person flying a kite in the sky .
																					82806_submitter_file1__1.jpg	pole	a traffic light hanging over a city street .
																					82806_submitter_file2__2.jpg	hook, claw	a street sign with a sky background
																					82806_submitter_file3__3.jpg	traffic light, traffic signal, stoplight	a traffic light hanging over a city street .
																					82806_submitter_file4__4.jpg	pole	a stop sign with a sky background in the background
																					82806_submitter_file5__5.jpg	pole	a kite flying in the sky over a city .
																					82806_submitter_file6__6.jpg	pole	a man flying a kite in the sky .
																					82806_submitter_file7__7.jpg	pole	a man flying a kite in the sky .
																					82806_submitter_file8__8.jpg	traffic light, traffic signal, stoplight	a person flying a kite in the sky .
																					82813_submitter_file6__317SaucerShapeBeforeRectangle.jpg	laptop, laptop computer	a white and black kite flying in a blue sky .
																					82813_submitter_file7__ScreenHunter157Mar.1223.29.jpg	birdhouse	a view of a hallway from the hallway of a building .
